YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,10,17,37,0.23,,,,
2011,03,10,17,38,0.27,,,,
2011,03,10,17,39,0.24,,,,
2011,03,10,17,40,0.22,,,,
2011,03,10,17,41,0.23,,,,
2011,03,10,17,42,0.27,0.25,0.26,,
2011,03,10,17,43,0.23,,,,
2011,03,10,17,44,0.27,,,,
2011,03,10,17,45,0.23,,,,
2011,03,10,17,46,0.27,,,,
2011,03,10,17,47,0.26,,,,
2011,03,10,17,48,0.29,0.27,0.27,,
2011,03,10,17,49,0.26,,,,
2011,03,10,17,50,0.31,,,,
2011,03,10,17,51,0.25,,,,
2011,03,10,17,52,0.28,,,,
2011,03,10,17,53,0.32,,,,
2011,03,10,17,54,0.28,0.29,0.30,,
2011,03,10,17,55,0.27,,,,
2011,03,10,17,56,0.25,,,,
2011,03,10,17,57,0.26,,,,
2011,03,10,17,58,0.31,,,,
2011,03,10,17,59,0.25,,,,
2011,03,10,18,00,0.29,0.28,0.29,,
2011,03,10,18,01,0.31,,,,
2011,03,10,18,02,0.28,,,,
2011,03,10,18,03,0.29,,,,
2011,03,10,18,04,0.29,,,,
2011,03,10,18,05,0.36,,,,
2011,03,10,18,06,0.28,0.32,0.33,,
2011,03,10,18,07,0.34,,,,
2011,03,10,18,08,0.27,,,,
2011,03,10,18,09,0.37,,,,
2011,03,10,18,10,0.28,,,,
2011,03,10,18,11,0.35,,,,
2011,03,10,18,12,0.28,0.31,0.31,,
2011,03,10,18,13,0.29,,,,
2011,03,10,18,14,0.34,,,,
2011,03,10,18,15,0.31,,,,
2011,03,10,18,16,0.31,,,,
2011,03,10,18,17,0.30,,,,
2011,03,10,18,18,0.37,0.33,0.34,,
2011,03,10,18,19,0.32,,,,
2011,03,10,18,20,0.35,,,,
2011,03,10,18,21,0.32,,,,
2011,03,10,18,22,0.32,,,,
2011,03,10,18,23,0.34,,,,
2011,03,10,18,24,0.28,0.32,0.33,,
2011,03,10,18,25,0.35,,,,
2011,03,10,18,26,0.26,,,,
2011,03,10,18,27,0.37,,,,
2011,03,10,18,28,0.30,,,,
2011,03,10,18,29,0.34,,,,
2011,03,10,18,30,0.32,0.32,0.33,,
2011,03,10,18,31,0.35,,,,
2011,03,10,18,32,0.35,,,,
2011,03,10,18,33,0.35,,,,
2011,03,10,18,34,0.38,,,,
2011,03,10,18,35,0.34,,,,
2011,03,10,18,36,0.35,0.36,0.35,,
2011,03,10,18,37,0.38,,,,
2011,03,10,18,38,0.38,,,,
2011,03,10,18,39,0.37,,,,
2011,03,10,18,40,0.35,,,,
2011,03,10,18,41,0.36,,,,
2011,03,10,18,42,0.39,0.38,0.38,,
2011,03,10,18,43,0.42,,,,
2011,03,10,18,44,0.41,,,,
2011,03,10,18,45,0.38,,,,
2011,03,10,18,46,0.43,,,,
2011,03,10,18,47,0.41,,,,
2011,03,10,18,48,0.39,0.41,0.42,,
2011,03,10,18,49,0.40,,,,
2011,03,10,18,50,0.42,,,,
2011,03,10,18,51,0.40,,,,
2011,03,10,18,52,0.45,,,,
2011,03,10,18,53,0.39,,,,
2011,03,10,18,54,0.47,0.44,0.44,,
2011,03,10,18,55,0.41,,,,
2011,03,10,18,56,0.51,,,,
2011,03,10,18,57,0.41,,,,
2011,03,10,18,58,0.47,,,,
2011,03,10,18,59,0.38,,,,
2011,03,10,19,00,0.51,0.44,0.44,,
2011,03,10,19,01,0.37,,,,
2011,03,10,19,02,0.45,,,,
2011,03,10,19,03,0.38,,,,
2011,03,10,19,04,0.44,,,,
2011,03,10,19,05,0.40,,,,
2011,03,10,19,06,0.40,0.41,0.42,,
2011,03,10,19,07,0.41,,,,
2011,03,10,19,08,0.44,,,,
2011,03,10,19,09,0.44,,,,
2011,03,10,19,10,0.48,,,,
2011,03,10,19,11,0.43,,,,
2011,03,10,19,12,0.46,0.46,0.46,,
2011,03,10,19,13,0.46,,,,
2011,03,10,19,14,0.49,,,,
2011,03,10,19,15,0.48,,,,
2011,03,10,19,16,0.48,,,,
2011,03,10,19,17,0.47,,,,
2011,03,10,19,18,0.47,0.48,0.49,,
2011,03,10,19,19,0.49,,,,
2011,03,10,19,20,0.46,,,,
2011,03,10,19,21,0.48,,,,
2011,03,10,19,22,0.47,,,,
2011,03,10,19,23,0.50,,,,
2011,03,10,19,24,0.49,0.49,0.49,,
2011,03,10,19,25,0.44,,,,
2011,03,10,19,26,0.50,,,,
2011,03,10,19,27,0.49,,,,
2011,03,10,19,28,0.56,,,,
2011,03,10,19,29,0.55,,,,
2011,03,10,19,30,0.53,0.55,0.56,,
2011,03,10,19,31,0.54,,,,
2011,03,10,19,32,0.52,,,,
2011,03,10,19,33,0.55,,,,
2011,03,10,19,34,0.51,,,,
2011,03,10,19,35,0.53,,,,
2011,03,10,19,36,0.50,0.53,0.53,,
2011,03,10,19,37,0.56,,,,
2011,03,10,19,38,0.54,,,,
2011,03,10,19,39,0.54,,,,
2011,03,10,19,40,0.52,,,,
2011,03,10,19,41,0.55,,,,
2011,03,10,19,42,0.51,0.54,0.55,,
2011,03,10,19,43,0.57,,,,
2011,03,10,19,44,0.52,,,,
2011,03,10,19,45,0.54,,,,
2011,03,10,19,46,0.59,,,,
2011,03,10,19,47,0.56,,,,
2011,03,10,19,48,0.52,0.56,0.56,,
2011,03,10,19,49,0.60,,,,
2011,03,10,19,50,0.54,,,,
2011,03,10,19,51,0.58,,,,
2011,03,10,19,52,0.51,,,,
2011,03,10,19,53,0.61,,,,
2011,03,10,19,54,0.58,0.59,0.60,,
2011,03,10,19,55,0.57,,,,
2011,03,10,19,56,0.53,,,,
2011,03,10,19,57,0.61,,,,
2011,03,10,19,58,0.62,,,,
2011,03,10,19,59,0.59,,,,
2011,03,10,20,00,0.56,0.59,0.60,,
2011,03,10,20,01,0.58,,,,
2011,03,10,20,02,0.59,,,,
2011,03,10,20,03,0.60,,,,
2011,03,10,20,04,0.58,,,,
2011,03,10,20,05,0.60,,,,
2011,03,10,20,06,0.58,0.59,0.60,,
2011,03,10,20,07,0.59,,,,
2011,03,10,20,08,0.59,,,,
2011,03,10,20,09,0.61,,,,
2011,03,10,20,10,0.63,,,,
2011,03,10,20,11,0.63,,,,
2011,03,10,20,12,0.59,0.61,0.61,,
2011,03,10,20,13,0.66,,,,
2011,03,10,20,14,0.59,,,,
