RBR XR-420-CTDTu  4.60 010364 (Windows: 6.13)
Host time     11/05/12 09:40:07
Logger time   00/01/01 00:01:03
Logging start 11/03/10 10:26:30
Logging end   11/05/05 14:00:47
Sample period          00:01:00
Number of channels =  4, number of samples =  56115, mode: Logging Complete
N04%9.4f
Calibration  1: 0.019000000000000
                115.816999999999990
                0.000000000000000
                0.000000000000000 mS/cm
Calibration  2: 0.003393357512372
                -0.000253374267740
                0.000002085728346
                -0.000000065315866 Degrees_C
Calibration  3: -0.433104483498000
                649.886311963025950
                44.500312786084002
                21.978793100453998 deciBars
Calibration  4: 0.000000000000000
                5.000000000000000
                0.000000000000000
                0.000000000000000 NTU
Correction to conductivity: 0.0000000e+000 0.0000000e+000 0.0000000e+000 0.0000000e+000
COMMENT: pescadero - downstream - march 10 to about May 5 (retrieved may 11).  third from bottom probably
Memory type: 2 AMD 29LV033C
Averaging: 3 seconds
Logger start:Now 

     Cond      Temp      Pres      Turb 
   0.2971   11.7139   -0.4331    0.6250 
   0.3009   11.7260   -0.4331    0.6250 
   0.2997   11.7242   -0.4331    0.6250 
   0.2956   11.7140   -0.4331    0.6250 
   0.2970   11.6987   -0.4331    0.6250 
   0.2934   11.6834   -0.4331    0.6250 
   0.2968   11.6693   -0.4331    0.6250 
   0.2944   11.6638   -0.4331    0.6250 
   0.2991   11.6811   -0.4331    0.6250 
   0.2975   11.6750   -0.4331    0.6250 
   0.2996   11.6795   -0.4331    0.6250 
   0.2919   11.6888   -0.4331    0.6250 
   0.2986   11.7234   -0.4331    0.6250 
   0.3015   11.7098   -0.4331    0.6250 
   0.2956   11.6920   -0.4331    0.6250 
   0.3021   11.7310   -0.4331    0.6250 
   0.2996   11.6950   -0.4331    0.6250 
   0.2965   11.6781   -0.4331    0.6250 
   0.2964   11.6918   -0.4331    0.6250 
   0.2984   11.6867   -0.4331    0.6250 
   0.3010   11.6762   -0.4331    0.6250 
   0.3039   11.7026   -0.4331    0.6250 
   0.3001   11.6964   -0.4331    0.6250 
   0.2959   11.6867   -0.4331    0.6250 
   0.2978   11.6817   -0.4331    0.6250 
   0.2972   11.6680   -0.4331    0.6250 
   0.2963   11.6688   -0.4331    0.6250 
   0.2964   11.6686   -0.4331    0.6250 
   0.2986   11.6713   -0.4331    0.6250 
   0.2995   11.6647   -0.4331    0.6250 
   0.2999   11.6643   -0.4331    0.6250 
   0.3028   11.6599   -0.4331    0.6250 
   0.2981   11.6865   -0.4331    0.6250 
   0.3007   11.6682   -0.4331    0.6250 
   0.2992   11.6638   -0.4331    0.6250 
   0.3054   11.6522   -0.4331    0.6250 
   0.3047   11.6737   -0.4331    0.6250 
   0.3014   11.6589   -0.4331    0.6250 
   0.2940   11.6154   -0.4331    0.6250 
   0.2945   11.6128   -0.4331    0.6250 
   0.2913   11.5974   -0.4331    0.6250 
   0.2920   11.5938   -0.4331    0.6250 
   0.2981   11.6307   -0.4331    0.6250 
   0.2952   11.6287   -0.4331    0.6250 
   0.2927   11.6140   -0.4331    0.6250 
   0.3005   11.6067   -0.4331    0.6250 
   0.2997   11.6514   -0.4331    0.6250 
   0.2952   11.6101   -0.4331    0.6250 
   0.2975   11.6206   -0.4331    0.6250 
   0.2968   11.6171   -0.4331    0.6250 
   0.3065   11.6617   -0.4331    0.6250 
   0.3104   11.6615   -0.4331    0.6250 
   0.3078   11.7005   -0.4331    0.6250 
   0.3119   11.7567   -0.4331    0.6250 
   0.3142   11.7843   -0.4331    0.6250 
   0.3111   11.7614   -0.4331    0.6250 
   0.3148   11.7723   -0.4331    0.6250 
   0.3111   11.7577   -0.4331    0.6250 
   0.3105   11.7461   -0.4331    0.6250 
   0.3131   11.7351   -0.4331    0.6250 
   0.3069   11.7134   -0.4331    0.6250 
   0.3020   11.6473   -0.4331    0.6250 
   0.3094   11.7099   -0.4331    0.6250 
   0.3046   11.6263   -0.4331    0.6250 
   0.3104   11.7003   -0.4331    0.6250 
   0.3079   11.7195   -0.4331    0.6250 
   0.3092   11.6388   -0.4331    0.6250 
   0.3092   11.6513   -0.4331    0.6250 
   0.3057   11.6884   -0.4331    0.6250 
   0.3152   11.6994   -0.4331    0.6250 
   0.3154   11.7289   -0.4331    0.6250 
   0.3105   11.7025   -0.4331    0.6250 
   0.3123   11.6814   -0.4331    0.6250 
   0.3032   11.6554   -0.4331    0.6250 
   0.3049   11.6917   -0.4331    0.6250 
   0.3071   11.6862   -0.4331    0.6250 
   0.3071   11.6682   -0.4331    0.6250 
   0.3064   11.6632   -0.4331    0.6250 
   0.3063   11.6632   -0.4331    0.6250 
   0.3066   11.6704   -0.4331    0.6250 
   0.3120   11.6681   -0.4331    0.6250 
   0.3079   11.6681   -0.4331    0.6250 
   0.3137   11.6904   -0.4331    0.6250 
   0.3106   11.6893   -0.4331    0.6250 
   0.3184   11.6688   -0.4331    0.6250 
   0.3171   11.6635   -0.4331    0.6250 
   0.3173   11.6877   -0.4331    0.6250 
   0.3186   11.6844   -0.4331    0.6250 
   0.3145   11.6727   -0.4331    0.6250 
   0.3209   11.6616   -0.4331    0.6250 
   0.3066   11.6288   -0.4331    0.6250 
   0.3177   11.6757   -0.4331    0.6250 
   0.3105   11.6337   -0.4331    0.6250 
   0.3209   11.6411   -0.4331    0.6250 
   0.3196   11.6257   -0.4331    0.6250 
   0.3081   11.6191   -0.4331    0.6250 
   0.3009   11.6173   -0.4331    0.6250 
   0.3100   11.6219   -0.4331    0.6250 
   0.3128   11.6301   -0.4331    0.6250 
   0.3149   11.6955   -0.4331    0.6250 
   0.3109   11.6559   -0.4331    0.6250 
   0.3093   11.7003   -0.4331    0.6250 
   0.3092   11.7166   -0.4331    0.6250 
   0.3079   11.7361   -0.4331    0.6250 
   0.3102   11.7053   -0.4331    0.6250 
   0.3143   11.7238   -0.4331    0.6250 
   0.3083   11.7305   -0.4331    0.6250 
   0.3090   11.7368   -0.4331    0.6250 
   0.3146   11.8153   -0.4331    0.6250 
   0.3148   11.8162   -0.4331    0.6250 
   0.3190   11.8185   -0.4331    0.6250 
   0.3129   11.8077   -0.4331    0.6250 
   0.3137   11.7975   -0.4331    0.6250 
   0.3144   11.8211   -0.4331    0.6250 
   0.3154   11.8059   -0.4331    0.6250 
   0.3131   11.7817   -0.4331    0.6250 
   0.3073   11.7045   -0.4331    0.6250 
   0.3120   11.7013   -0.4331    0.6250 
   0.3094   11.7178   -0.4331    0.6250 
   0.3152   11.7790   -0.4331    0.6250 
   0.3161   11.7930   -0.4331    0.6250 
   0.3134   11.7753   -0.4331    0.6250 
   0.3107   11.7582   -0.4331    0.6250 
   0.3088   11.7477   -0.4331    0.6250 
   0.3070   11.7356   -0.4331    0.6250 
   0.3118   11.7279   -0.4331    0.6250 
   0.3134   11.7324   -0.4331    0.6250 
   0.3132   11.7810   -0.4331    0.6250 
   0.3193   11.7819   -0.4331    0.6250 
   0.3258   11.8857   -0.4331    0.6250 
   0.3357   11.8864   -0.4331    0.6250 
   0.3360   11.8875   -0.4331    0.6250 
   0.3291   11.8914   -0.4331    0.6250 
   0.3391   11.8908   -0.4331    0.6250 
   0.3331   11.8894   -0.4331    0.6250 
   0.3212   11.8823   -0.4331    0.6250 
   0.3312   11.8867   -0.4331    0.6250 
   0.3261   11.8817   -0.4331    0.6250 
   0.3303   11.8778   -0.4331    0.6250 
   0.3225   11.8766   -0.4331    0.6250 
   0.3247   11.8814   -0.4331    0.6250 
   0.3242   11.8792   -0.4331    0.6250 
   0.3231   11.8729   -0.4331    0.6250 
   0.3322   11.8685   -0.4331    0.6250 
   0.3355   11.8689   -0.4331    0.6250 
   0.3276   11.8651   -0.4331    0.6250 
   0.3294   11.8642   -0.4331    0.6250 
   0.3354   11.8612   -0.4331    0.6250 
   0.3395   11.8609   -0.4331    0.6250 
   0.3303   11.8698   -0.4331    0.6250 
   0.3201   11.8539   -0.4331    0.6250 
   0.3175   11.8650   -0.4331    0.6250 
   0.3202   11.8637   -0.4331    0.6250 
   0.3160   11.8620   -0.4331    0.6250 
   0.3287   11.8500   -0.4331    0.6250 
   0.3252   11.8560   -0.4331    0.6250 
   0.3297   11.8587   -0.4331    0.6250 
   0.3486   11.8834   -0.4331    0.6250 
   0.3467   11.8843   -0.4331    0.6250 
   0.3469   11.8835   -0.4331    0.6250 
   0.3284   11.8953   -0.4331    0.6250 
   0.3310   11.8942   -0.4331    0.6250 
   0.3452   11.8839   -0.4331    0.6250 
   0.3290   11.9047   -0.4331    0.6250 
   0.3296   11.9116   -0.4331    0.6250 
   0.3572   11.8911   -0.4331    0.6250 
   0.3468   11.8897   -0.4331    0.6250 
   0.3269   11.9110   -0.4331    0.6250 
   0.3181   11.8863   -0.4331    0.6250 
   0.3230   11.9188   -0.4331    0.6250 
   0.4903   11.9055   -0.4331    0.6250 
   1.1332   11.8795   -0.4331    0.6250 
   3.1910   11.8051   -0.4331    0.6250 
   2.4444   11.8064   -0.4331    0.6250 
   3.4844   11.7808   -0.4331    0.6250 
   2.8948   11.7915   -0.4331    0.6250 
   5.2526   11.7057   -0.4331    0.6250 
   8.5920   11.6589   -0.4331    0.6250 
   5.6414   11.6929   -0.4331    0.6250 
  12.6262   11.6454   -0.4331    0.6250 
  10.7734   11.6528   -0.4331    0.6250 
  12.5992   11.6518   -0.4331    0.6250 
  12.1817   11.6569   -0.4331    0.6250 
  11.5995   11.6548   -0.4331    0.6250 
  11.7225   11.6547   -0.4331    0.6250 
  12.4438   11.6603   -0.4331    0.6250 
  14.5501   11.6554   -0.4331    0.6250 
  11.5464   11.6571   -0.4331    0.6250 
  17.1137   11.6654   -0.4331    0.6250 
  15.5797   11.6740   -0.4331    0.6250 
  18.1884   11.6683   -0.4331    0.6250 
  15.7405   11.6935   -0.4331    0.6250 
  16.8075   11.6709   -0.4331    0.6250 
  15.1551   11.6775   -0.4331    0.6250 
  16.7500   11.6705   -0.4331    0.6250 
  13.4232   11.6936   -0.4331    0.6250 
  16.2636   11.6728   -0.4331    0.6250 
  16.9443   11.6769   -0.4331    0.6250 
  17.1869   11.6751   -0.4331    0.6250 
  18.2918   11.6709   -0.4331    0.6250 
  18.3397   11.6712   -0.4331    0.6250 
  16.7755   11.6839   -0.4331    0.6250 
  17.8534   11.6827   -0.4331    0.6250 
  19.8349   11.6735   -0.4331    0.6250 
  18.8810   11.6753   -0.4331    0.6250 
  19.7760   11.6742   -0.4331    0.6250 
  19.3482   11.6774   -0.4331    0.6250 
  19.7907   11.6752   -0.4331    0.6250 
  17.5540   11.6846   -0.4331    0.6250 
  18.2074   11.6928   -0.4331    0.6250 
  20.7086   11.6975   -0.4331    0.6250 
  21.0782   11.6938   -0.4331    0.6250 
  15.3285   11.7224   -0.4331    0.6250 
  20.7438   11.7002   -0.4331    0.6250 
  20.2643   11.6993   -0.4331    0.6250 
  21.4017   11.6986   -0.4331    0.6250 
  21.8160   11.7064   -0.4331    0.6250 
  15.1076   11.7095   -0.4331    0.6250 
  17.0659   11.7274   -0.4331    0.6250 
  21.8038   11.7157   -0.4331    0.6250 
  21.9840   11.7142   -0.4331    0.6250 
  19.9476   11.7112   -0.4331    0.6250 
  15.2966   11.7753   -0.4331    0.6250 
  21.7124   11.7360   -0.4331    0.6250 
  20.2878   11.7374   -0.4331    0.6250 
  15.4691   11.7719   -0.4331    0.6250 
  21.1674   11.7331   -0.4331    0.6250 
  21.6851   11.7362   -0.4331    0.6250 
  16.1131   11.7800   -0.4331    0.6250 
  21.9364   11.7451   -0.4331    0.6250 
  21.3523   11.7470   -0.4331    0.6250 
  20.7449   11.7553   -0.4331    0.6250 
  15.1062   11.7859   -0.4331    0.6250 
  15.6953   11.8355   -0.4331    0.6250 
  20.4755   11.7708   -0.4331    0.6250 
  18.9700   11.7739   -0.4331    0.6250 
  21.2022   11.7798   -0.4331    0.6250 
  21.0746   11.7740   -0.4331    0.6250 
  19.9078   11.7821   -0.4331    0.6250 
  20.6108   11.7934   -0.4331    0.6250 
  20.7141   11.7892   -0.4331    0.6250 
  19.7853   11.8016   -0.4331    0.6250 
  21.1072   11.7926   -0.4331    0.6250 
  20.0986   11.7973   -0.4331    0.6250 
  20.3213   11.7947   -0.4331    0.6250 
  19.7493   11.8597   -0.4331    0.6250 
  20.1917   11.8353   -0.4331    0.6250 
  20.1503   11.8244   -0.4331    0.6250 
  20.4379   11.8027   -0.4331    0.6250 
  20.5778   11.8273   -0.4331    0.6250 
  20.7876   11.8286   -0.4331    0.6250 
  19.7885   11.8321   -0.4331    0.6250 
  19.9787   11.8425   -0.4331    0.6250 
  20.8841   11.8100   -0.4331    0.6250 
  20.7666   11.8297   -0.4331    0.6250 
  20.2159   11.8474   -0.4331    0.6250 
  19.0479   11.8310   -0.4331    0.6250 
  20.0309   11.8505   -0.4331    0.6250 
  20.6941   11.8672   -0.4331    0.6250 
  20.5984   11.8745   -0.4331    0.6250 
  20.5626   11.8677   -0.4331    0.6250 
  20.3554   11.8719   -0.4331    0.6250 
  20.5655   11.8624   -0.4331    0.6250 
  19.5470   11.8363   -0.4331    0.6250 
  20.2286   11.8730   -0.4331    0.6250 
  19.9432   11.9370   -0.4331    0.6250 
  18.1296   11.8787   -0.4331    0.6250 
  15.1317   11.9683   -0.4331    0.6250 
  20.5781   11.9037   -0.4331    0.6250 
  20.0330   11.8980   -0.4331    0.6250 
  20.1818   11.9054   -0.4331    0.6250 
  19.8898   11.9033   -0.4331    0.6250 
  20.2542   11.9049   -0.4331    0.6250 
  20.0236   11.9051   -0.4331    0.6250 
  16.5176   11.9727   -0.4331    0.6250 
  20.5968   11.9148   -0.4331    0.6250 
  20.3379   11.9126   -0.4331    0.6250 
  19.8329   11.9149   -0.4331    0.6250 
  16.9008   11.9729   -0.4331    0.6250 
  17.2917   11.9815   -0.4331    0.6250 
  19.0576   11.9399   -0.4331    0.6250 
  19.3530   11.9307   -0.4331    0.6250 
  18.4488   11.9396   -0.4331    0.6250 
  19.1714   11.9291   -0.4331    0.6250 
  17.5939   11.9484   -0.4331    0.6250 
  19.1744   11.9285   -0.4331    0.6250 
  18.7745   11.9392   -0.4331    0.6250 
  18.7428   11.9415   -0.4331    0.6250 
  18.3857   11.9423   -0.4331    0.6250 
  19.1038   11.9341   -0.4331    0.6250 
  17.8395   11.9593   -0.4331    0.6250 
  18.7390   11.9394   -0.4331    0.6250 
  18.3887   11.9480   -0.4331    0.6250 
  18.7614   11.9467   -0.4331    0.6250 
  18.8272   11.9491   -0.4331    0.6250 
  16.5735   12.0162   -0.4331    0.6250 
  15.6848   12.0410   -0.4331    0.6250 
  16.9219   11.9883   -0.4331    0.6250 
  18.5278   11.9705   -0.4331    0.6250 
  18.3415   11.9736   -0.4331    0.6250 
  17.4372   11.9945   -0.4331    0.6250 
  17.4750   11.9884   -0.4331    0.6250 
  17.0049   12.0210   -0.4331    0.6250 
  18.0409   11.9876   -0.4331    0.6250 
  17.9298   11.9863   -0.4331    0.6250 
  16.4829   12.0226   -0.4331    0.6250 
  17.6851   11.9965   -0.4331    0.6250 
  16.5093   12.0297   -0.4331    0.6250 
  15.3430   12.0806   -0.4331    0.6250 
  15.0751   12.0793   -0.4331    0.6250 
  13.6196   12.1448   -0.4331    0.6250 
  14.8913   12.0912   -0.4331    0.6250 
  17.0222   12.0442   -0.4331    0.6250 
  13.5741   12.1519   -0.4331    0.6250 
  16.3484   12.0735   -0.4331    0.6250 
  15.2864   12.1050   -0.4331    0.6250 
  11.8032   12.2526   -0.4331    0.6250 
  11.8675   12.2589   -0.4331    0.6250 
  14.7603   12.1361   -0.4331    0.6250 
  16.0963   12.1178   -0.4331    0.6250 
  16.1359   12.0974   -0.4331    0.6250 
  13.4729   12.1933   -0.4331    0.6250 
  11.9260   12.2519   -0.4331    0.6250 
  13.5302   12.1977   -0.4331    0.6250 
  14.5956   12.1636   -0.4331    0.6250 
  11.7578   12.2765   -0.4331    0.6250 
  12.2380   12.2432   -0.4331    0.6250 
  15.0817   12.1578   -0.4331    0.6250 
  10.8356   12.3079   -0.4331    0.6250 
  14.9847   12.1660   -0.4331    0.6250 
   6.4342   12.6649   -0.4331    0.6250 
   9.7980   12.4505   -0.4331    0.6250 
   8.8431   12.4551   -0.4331    0.6250 
   7.5463   12.5694   -0.4331    0.6250 
   8.0739   12.5877   -0.4331    0.6250 
   7.6758   12.5730   -0.4331    0.6250 
   9.3231   12.4777   -0.4331    0.6250 
   8.0543   12.6126   -0.4331    0.6250 
   7.0273   12.6330   -0.4331    0.6250 
   6.5573   12.6831   -0.4331    0.6250 
   8.6914   12.5349   -0.4331    0.6250 
   7.9956   12.5452   -0.4331    0.6250 
   6.7167   12.6400   -0.4331    0.6250 
   6.1886   12.6651   -0.4331    0.6250 
   7.1762   12.6168   -0.4331    0.6250 
   7.5051   12.5901   -0.4331    0.6250 
   3.3523   12.8444   -0.4331    0.6250 
   4.8771   12.8977   -0.4331    0.6250 
   2.1879   13.0508   -0.4331    0.6250 
   1.3567   13.1575   -0.4331    0.6250 
   0.3522   13.2694   -0.4331    0.6250 
   0.3191   13.3088   -0.4331    0.6250 
   0.3037   13.3478   -0.4331    0.6250 
   0.3090   13.3358   -0.4331    0.6250 
   0.2962   13.3428   -0.4331    0.6250 
   0.2967   13.3469   -0.4331    0.6250 
   0.2983   13.3351   -0.4331    0.6250 
   0.3004   13.3250   -0.4331    0.6250 
   0.3193   13.3908   -0.4331    0.6250 
   0.2944   13.3675   -0.4331    0.6250 
   0.2976   13.3706   -0.4331    0.6250 
   0.2985   13.4034   -0.4331    0.6250 
   0.2907   13.4279   -0.4331    0.6250 
   0.2769   13.5139   -0.4331    0.6250 
   0.2822   13.5021   -0.4331    0.6250 
   0.2727   13.5581   -0.4331    0.6250 
   0.2646   13.5411   -0.4331    0.6250 
   0.2585   13.5838   -0.4331    0.6250 
   0.2678   13.5541   -0.4331    0.6250 
   0.2725   13.5675   -0.4331    0.6250 
   0.2573   13.6343   -0.4331    0.6250 
   0.2606   13.6379   -0.4331    0.6250 
   0.2608   13.6113   -0.4331    0.6250 
   0.2633   13.6466   -0.4331    0.6250 
   0.2635   13.6396   -0.4331    0.6250 
   0.2685   13.6265   -0.4331    0.6250 
   0.2832   13.5744   -0.4331    0.6250 
   0.2719   13.6231   -0.4331    0.6250 
   0.2640   13.6617   -0.4331    0.6250 
   0.2652   13.6701   -0.4331    0.6250 
   0.2538   13.7242   -0.4331    0.6250 
   0.2723   13.6532   -0.4331    0.6250 
   0.2507   13.7609   -0.4331    0.6250 
   0.2642   13.7353   -0.4331    0.6250 
   0.2589   13.7361   -0.4331    0.6250 
   0.2578   13.7443   -0.4331    0.6250 
   0.2691   13.7425   -0.4331    0.6250 
   0.2624   13.7413   -0.4331    0.6250 
   0.2541   13.7860   -0.4331    0.6250 
   0.2604   13.7495   -0.4331    0.6250 
   0.2611   13.7674   -0.4331    0.6250 
   0.2539   13.8147   -0.4331    0.6250 
   0.2517   13.8474   -0.4331    0.6250 
   0.2664   13.8073   -0.4331    0.6250 
   0.2653   13.8227   -0.4331    0.6250 
   0.2612   13.8583   -0.4331    0.6250 
   0.2644   13.8478   -0.4331    0.6250 
   0.2527   13.9079   -0.4331    0.6250 
   0.2627   13.8595   -0.4331    0.6250 
   0.2615   13.9052   -0.4331    0.6250 
   0.2703   13.9052   -0.4331    0.6250 
   0.2620   13.9022   -0.4331    0.6250 
   0.2616   13.9178   -0.4331    0.6250 
   0.2677   13.9119   -0.4331    0.6250 
   0.2684   13.9155   -0.4331    0.6250 
   0.2677   13.9207   -0.4331    0.6250 
   0.2609   14.0008   -0.4331    0.6250 
   0.2729   13.9878   -0.4331    0.6250 
   0.2726   14.0174   -0.4331    0.6250 
   0.2765   14.0245   -0.4331    0.6250 
   0.2920   14.0677   -0.4331    0.6250 
   0.2878   14.0329   -0.4331    0.6250 
   0.3052   14.0983   -0.4331    0.6250 
   0.3038   14.0796   -0.4331    0.6250 
   0.3062   14.1004   -0.4331    0.6250 
   0.3005   14.1163   -0.4331    0.6250 
   0.3040   14.0656   -0.4331    0.6250 
   0.2927   14.0867   -0.4331    0.6250 
   0.2834   14.1094   -0.4331    0.6250 
   0.2821   14.1211   -0.4331    0.6250 
   0.2856   14.1513   -0.4331    0.6250 
   0.2741   14.1840   -0.4331    0.6250 
   0.2735   14.2291   -0.4331    0.6250 
   0.2838   14.2017   -0.4331    0.6250 
   0.2852   14.2266   -0.4331    0.6250 
   0.2742   14.2451   -0.4331    0.6250 
   0.2757   14.2541   -0.4331    0.6250 
   0.2756   14.2603   -0.4331    0.6250 
   0.3137   14.3150   -0.4331    0.6250 
   0.2943   14.3036   -0.4331    0.6250 
   0.2748   14.3099   -0.4331    0.6250 
   0.2875   14.3547   -0.4331    0.6250 
   0.2900   14.3775   -0.4331    0.6250 
   0.3009   14.4046   -0.4331    0.6250 
   0.3061   14.3923   -0.4331    0.6250 
   0.3117   14.4107   -0.4331    0.6250 
   0.3064   14.4354   -0.4331    0.6250 
   0.3024   14.3955   -0.4331    0.6250 
   0.3124   14.4373   -0.4331    0.6250 
   0.3231   14.5061   -0.4331    0.6250 
   0.3053   14.5335   -0.4331    0.6250 
   0.3103   14.4588   -0.4331    0.6250 
   0.3152   14.4798   -0.4331    0.6250 
   0.3136   14.4324   -0.4331    0.6250 
   0.3063   14.4099   -0.4331    0.6250 
   0.3060   14.4599   -0.4331    0.6250 
   0.3053   14.4895   -0.4331    0.6250 
   0.2935   14.4635   -0.4331    0.6250 
   0.3088   14.5199   -0.4331    0.6250 
   0.3228   14.5696   -0.4331    0.6250 
   0.3020   14.5198   -0.4331    0.6250 
   0.3056   14.6115   -0.4331    0.6250 
   0.3163   14.6040   -0.4331    0.6250 
   0.3198   14.6002   -0.4331    0.6250 
   0.3026   14.5971   -0.4331    0.6250 
   0.2993   14.6078   -0.4331    0.6250 
   0.3457   14.6703   -0.4331    0.6250 
   0.3257   14.6542   -0.4331    0.6250 
   0.3244   14.7299   -0.4331    0.6250 
   0.3144   14.6830   -0.4331    0.6250 
   0.3168   14.6883   -0.4331    0.6250 
   0.3067   14.6984   -0.4331    0.6250 
   0.3367   14.7280   -0.4331    0.6250 
   0.3144   14.7264   -0.4331    0.6250 
   0.3283   14.7541   -0.4331    0.6250 
   0.3243   14.7669   -0.4331    0.6250 
   0.3099   14.7508   -0.4331    0.6250 
   0.3246   14.7579   -0.4331    0.6250 
   0.3207   14.7372   -0.4331    0.6250 
   0.3248   14.7833   -0.4331    0.6250 
   0.3322   14.7726   -0.4331    0.6250 
   0.3229   14.8149   -0.4331    0.6250 
   0.3303   14.8288   -0.4331    0.6250 
   0.3338   14.8885   -0.4331    0.6250 
   0.3337   14.8872   -0.4331    0.6250 
   0.3368   14.9233   -0.4331    0.6250 
   0.3610   14.9809   -0.4331    0.6250 
   0.3427   14.8937   -0.4331    0.6250 
   0.3434   14.9260   -0.4331    0.6250 
   0.3451   14.9836   -0.4331    0.6250 
   0.3494   14.9594   -0.4331    0.6250 
   0.3832   15.1303   -0.4331    0.6250 
   0.3434   14.9853   -0.4331    0.6250 
   0.3428   14.9760   -0.4331    0.6250 
   0.3700   15.0321   -0.4331    0.6250 
   0.3620   14.9832   -0.4331    0.6250 
   0.3529   14.9887   -0.4331    0.6250 
   0.3587   15.0483   -0.4331    0.6250 
   0.3448   15.0028   -0.4331    0.6250 
   0.3546   15.0349   -0.4331    0.6250 
   0.3625   15.0597   -0.4331    0.6250 
   0.3565   15.0344   -0.4331    0.6250 
   0.3677   15.1094   -0.4331    0.6250 
   0.3559   15.0543   -0.4331    0.6250 
   0.3481   15.0378   -0.4331    0.6250 
   0.3469   15.0555   -0.4331    0.6250 
   0.3670   15.1262   -0.4331    0.6250 
   0.3431   15.0408   -0.4331    0.6250 
   0.3591   15.1015   -0.4331    0.6250 
   0.3762   15.1600   -0.4331    0.6250 
   0.3741   15.1345   -0.4331    0.6250 
   0.3550   15.1211   -0.4331    0.6250 
   0.3534   15.1544   -0.4331    0.6250 
   0.3604   15.1612   -0.4331    0.6250 
   0.3604   15.1544   -0.4331    0.6250 
   0.3661   15.1695   -0.4331    0.6250 
   0.3701   15.1980   -0.4331    0.6250 
   0.3504   15.1369   -0.4331    0.6250 
   0.3620   15.2032   -0.4331    0.6250 
   0.3925   15.2199   -0.4331    0.6250 
   0.3867   15.2169   -0.4331    0.6250 
   0.3810   15.2342   -0.4331    0.6250 
   0.3659   15.2618   -0.4331    0.6250 
   0.4072   15.4305   -0.4331    0.6250 
   0.3724   15.2691   -0.4331    0.6250 
   0.3902   15.2378   -0.4331    0.6250 
   0.3908   15.2351   -0.4331    0.6250 
   0.3768   15.2353   -0.4331    0.6250 
   0.3893   15.2854   -0.4331    0.6250 
   0.3599   15.2170   -0.4331    0.6250 
   0.3702   15.2609   -0.4331    0.6250 
   0.3797   15.3112   -0.4331    0.6250 
   0.3786   15.2707   -0.4331    0.6250 
   0.3915   15.3273   -0.4331    0.6250 
   0.3802   15.2991   -0.4331    0.6250 
   0.3723   15.3033   -0.4331    0.6250 
   0.3653   15.2926   -0.4331    0.6250 
   0.3727   15.3069   -0.4331    0.6250 
   0.3745   15.2786   -0.4331    0.6250 
   0.3934   15.3514   -0.4331    0.6250 
   0.3853   15.3133   -0.4331    0.6250 
   0.3652   15.2702   -0.4331    0.6250 
   0.3738   15.2895   -0.4331    0.6250 
   0.3769   15.3155   -0.4331    0.6250 
   0.3921   15.3552   -0.4331    0.6250 
   0.3822   15.3765   -0.4331    0.6250 
   0.4083   15.4441   -0.4331    0.6250 
   0.3998   15.3818   -0.4331    0.6250 
   0.3985   15.3560   -0.4331    0.6250 
   0.3836   15.3075   -0.4331    0.6250 
   0.3861   15.3413   -0.4331    0.6250 
   0.3976   15.3242   -0.4331    0.6250 
   0.3829   15.3126   -0.4331    0.6250 
   0.3741   15.2917   -0.4331    0.6250 
   0.3922   15.3521   -0.4331    0.6250 
   0.3993   15.3635   -0.4331    0.6250 
   0.3702   15.3033   -0.4331    0.6250 
   0.3837   15.3277   -0.4331    0.6250 
   0.3865   15.3722   -0.4331    0.6250 
   0.3707   15.3441   -0.4331    0.6250 
   0.3717   15.3436   -0.4331    0.6250 
   0.3754   15.3216   -0.4331    0.6250 
   0.3739   15.3006   -0.4331    0.6250 
   0.3666   15.3016   -0.4331    0.6250 
   0.3661   15.3071   -0.4331    0.6250 
   0.3679   15.3071   -0.4331    0.6250 
   0.3881   15.3369   -0.4331    0.6250 
   0.3926   15.3560   -0.4331    0.6250 
   0.3726   15.3347   -0.4331    0.6250 
   0.3840   15.3526   -0.4331    0.6250 
   0.3686   15.3336   -0.4331    0.6250 
   0.4021   15.4166   -0.4331    0.6250 
   0.3830   15.3789   -0.4331    0.6250 
   0.3688   15.3377   -0.4331    0.6250 
   0.3856   15.3908   -0.4331    0.6250 
   0.3810   15.3616   -0.4331    0.6250 
   0.3760   15.3041   -0.4331    0.6250 
   0.3778   15.3182   -0.4331    0.6250 
   0.3906   15.3642   -0.4331    0.6250 
   0.3971   15.3466   -0.4331    0.6250 
   0.3976   15.2645   -0.4331    0.6250 
   0.3915   15.2496   -0.4331    0.6250 
   0.3771   15.2062   -0.4331    0.6250 
   0.3675   15.1690   -0.4331    0.6250 
   0.3714   15.1918   -0.4331    0.6250 
   0.3650   15.2297   -0.4331    0.6250 
   0.3670   15.2212   -0.4331    0.6250 
   0.3751   15.2307   -0.4331    0.6250 
   0.3732   15.2425   -0.4331    0.6250 
   0.3765   15.2034   -0.4331    0.6250 
   0.3590   15.2234   -0.4331    0.6250 
   0.3652   15.2332   -0.4331    0.6250 
   0.3613   15.1868   -0.4331    0.6250 
   0.3612   15.1377   -0.4331    0.6250 
   0.3553   15.1613   -0.4331    0.6250 
   0.3567   15.1681   -0.4331    0.6250 
   0.3563   15.1462   -0.4331    0.6250 
