RBR XR-420-CTDTu  4.60 010364 (Windows: 6.13)
Host time     11/03/10 10:22:11
Logger time   00/01/01 00:00:54
Logging start 11/01/27 12:49:50
Logging end   11/03/21 14:00:47
Sample period          00:01:00
Number of channels =  4, number of samples =  57801, mode: Logging Complete
N04%9.4f
Calibration  1: 0.019000000000000
                115.816999999999990
                0.000000000000000
                0.000000000000000 mS/cm
Calibration  2: 0.003393357512372
                -0.000253374267740
                0.000002085728346
                -0.000000065315866 Degrees_C
Calibration  3: -0.433104483498000
                649.886311963025950
                44.500312786084002
                21.978793100453998 deciBars
Calibration  4: 0.000000000000000
                5.000000000000000
                0.000000000000000
                0.000000000000000 NTU
Correction to conductivity: 0.0000000e+000 0.0000000e+000 0.0000000e+000 0.0000000e+000
COMMENT: pdo 3102011
Memory type: 2 AMD 29LV033C
Averaging: 3 seconds
Logger start:Now 

     Cond      Temp      Pres      Turb 
  37.1058   11.8660   -0.4331    4.9362 
  37.1241   11.8780   -0.4331    4.9341 
  37.1732   11.9020   -0.4331    4.9272 
  37.2390   11.9955   -0.4331    4.9357 
  37.2213   12.0570   -0.4331    4.9401 
  37.1950   12.0505   -0.4331    4.9383 
  37.2055   12.0472   -0.4331    4.9354 
  37.2188   12.0196   -0.4331    4.9366 
  37.1980   12.0312   -0.4331   -0.0292 
  37.1871   11.9599   -0.4331   -0.0341 
  37.1423   11.9204   -0.4331    4.9330 
  37.1237   11.9219   -0.4331    0.0254 
  37.1024   11.8705   -0.4331    4.9392 
  37.1279   11.9276   -0.4331    4.9369 
  37.1257   11.9331   -0.4331    4.9339 
  37.1576   11.9245   -0.4331    4.9358 
  37.1254   11.9547   -0.4331    4.9361 
  37.0647   11.9275   -0.4331    4.9348 
  37.0741   11.9080   -0.4331    4.9297 
  37.0846   11.9022   -0.4331    4.9315 
  37.1020   11.9080   -0.4331    4.9358 
  37.1049   11.9063   -0.4331    4.9316 
  37.1157   11.9146   -0.4331    4.9245 
  37.1165   11.9057   -0.4331    4.9201 
  37.1136   11.8975   -0.4331    4.9278 
  37.1328   11.9013   -0.4331    4.9195 
  37.1293   11.9076   -0.4331    4.9273 
  37.1369   11.9079   -0.4331    4.9267 
  37.1241   11.8938   -0.4331    4.9225 
  37.1196   11.8916   -0.4331    4.9170 
  37.1015   11.8938   -0.4331    4.9247 
  37.1039   11.9066   -0.4331    4.9284 
  37.1144   11.9220   -0.4331    4.9190 
  37.1405   11.9322   -0.4331    4.9185 
  37.1348   11.9408   -0.4331    4.9038 
  37.1441   11.9594   -0.4331    4.9210 
  37.1862   11.9777   -0.4331    4.9139 
  37.1804   11.9784   -0.4331    4.9186 
  37.1346   11.9748   -0.4331    4.9239 
  37.1405   11.9640   -0.4331    4.9157 
  37.1478   11.9632   -0.4331    4.9143 
  37.1610   11.9705   -0.4331    4.9178 
  37.1173   11.9553   -0.4331    4.9183 
  37.1503   11.9436   -0.4331    4.9197 
  37.1078   11.9450   -0.4331    4.9211 
  37.1007   11.9595   -0.4331    4.9210 
  37.1391   11.9734   -0.4331    4.9259 
  37.1065   11.9674   -0.4331    4.9133 
  37.1028   11.9534   -0.4331    4.9207 
  37.1121   11.9885   -0.4331    4.9189 
  37.1418   11.9831   -0.4331    4.9197 
  37.2023   12.0331   -0.4331    4.9231 
  37.0606   12.0324   -0.4331    4.9102 
  36.9046   12.0907   -0.4331    4.9288 
  36.8414   12.0784   -0.4331    4.9333 
  36.9442   12.1041   -0.4331    4.9380 
  36.7496   12.1210   -0.4331    4.9455 
  36.6134   12.0459   -0.4331    4.9460 
  36.6020   12.0262   -0.4331   -0.0494 
  36.8186   12.0506   -0.4331   -0.0462 
  36.7851   12.1014   -0.4331   -0.0470 
  37.0857   12.1381   -0.4331   -0.0452 
  37.0846   12.1667   -0.4331   -0.0459 
  37.1141   12.1972   -0.4331   -0.0478 
  37.1152   12.1527   -0.4331   -0.0441 
  37.1979   12.1363   -0.4331   -0.0437 
  37.1945   12.0988   -0.4331   -0.0490 
  37.2174   12.1132   -0.4331    4.9444 
  37.2222   12.1499   -0.4331   -0.0427 
  37.1941   12.1362   -0.4331   -0.0473 
  37.1798   12.0985   -0.4331   -0.0456 
  37.1055   12.0589   -0.4331   -0.0452 
  37.1696   12.0575   -0.4331    4.9422 
  37.1725   11.9975   -0.4331    4.9320 
  37.1748   12.0192   -0.4331    4.9250 
  37.1639   12.0194   -0.4331    4.9400 
  37.1839   12.0305   -0.4331    4.9424 
  37.1713   12.0164   -0.4331    4.9204 
  37.1753   12.0142   -0.4331    4.9283 
  37.1914   12.0247   -0.4331    4.9223 
  37.1894   12.0371   -0.4331    4.9198 
  37.2010   12.0475   -0.4331    4.9237 
  37.2426   12.0634   -0.4331    4.9238 
  37.2989   12.0791   -0.4331    4.9293 
  37.3018   12.0697   -0.4331    4.9125 
  37.3246   12.0902   -0.4331    4.9198 
  37.3216   12.0864   -0.4331    4.9112 
  37.2923   12.0610   -0.4331    4.9292 
  37.3140   12.0655   -0.4331    4.9267 
  37.2122   12.0616   -0.4331    4.9214 
  37.2795   12.0795   -0.4331    4.9273 
  37.2808   12.0903   -0.4331    4.9271 
  37.2640   12.0837   -0.4331    4.9208 
  37.2888   12.0859   -0.4331    4.9210 
  37.3088   12.0950   -0.4331    4.9264 
  37.3168   12.1010   -0.4331    4.9279 
  37.3013   12.0981   -0.4331    4.9174 
  37.2301   12.1098   -0.4331    4.9242 
  37.2475   12.1032   -0.4331    4.9259 
  37.2930   12.1186   -0.4331    4.9182 
  37.2896   12.1324   -0.4331    4.9273 
  37.3032   12.1509   -0.4331    4.9267 
  37.2730   12.1612   -0.4331    4.9220 
  37.2912   12.2431   -0.4331    4.9279 
  37.2714   12.2922   -0.4331    4.9257 
  37.2744   12.2303   -0.4331    4.9044 
  37.2805   12.2330   -0.4331    4.9172 
  37.2281   12.2968   -0.4331    4.9205 
  37.1689   12.3461   -0.4331    4.9220 
  37.2502   12.2975   -0.4331    4.9214 
  37.2727   12.2787   -0.4331    4.9272 
  37.2762   12.2589   -0.4331   -0.0278 
  37.3443   12.2430   -0.4331    0.6250 
  37.1380   12.2317   -0.4331    4.8453 
  37.3476   12.1781   -0.4331    4.8379 
  37.3682   12.1542   -0.4331    4.8389 
  37.3224   12.1642   -0.4331    4.8403 
  37.3337   12.1540   -0.4331    4.8331 
  37.3453   12.1910   -0.4331    4.8392 
  37.3145   12.1852   -0.4331    4.8366 
  37.3056   12.1788   -0.4331    4.8385 
  37.3088   12.1469   -0.4331    4.8379 
  37.2750   12.0606   -0.4331    4.8332 
  37.2751   12.0549   -0.4331    4.8908 
  37.2483   12.0621   -0.4331    4.8480 
  37.2497   12.0496   -0.4331    4.8880 
  37.2355   12.0575   -0.4331    4.9379 
  37.2481   12.0602   -0.4331    4.8726 
  37.2284   12.0752   -0.4331    4.8680 
  37.1774   12.1103   -0.4331    4.8659 
  37.2134   12.1077   -0.4331    4.8725 
  37.2015   12.1070   -0.4331    4.8723 
  37.0853   12.1471   -0.4331    4.8674 
  37.2703   12.0902   -0.4331    4.8678 
  37.2137   12.0818   -0.4331    4.8672 
  37.1158   12.0823   -0.4331    4.8667 
  37.0641   12.0697   -0.4331    4.8656 
  36.8900   12.0769   -0.4331    4.8723 
  36.8903   12.0778   -0.4331    4.8695 
  36.9624   12.0703   -0.4331    4.8738 
  36.9622   12.0710   -0.4331    4.8706 
  37.2321   12.0601   -0.4331    4.8702 
  37.2074   12.0645   -0.4331    4.8685 
  37.2183   12.0681   -0.4331    4.8670 
  37.0407   12.0620   -0.4331    4.8645 
  37.2085   12.0660   -0.4331    4.8675 
  37.2085   12.0654   -0.4331    4.8632 
  37.2351   12.0827   -0.4331    4.8691 
  37.2595   12.0959   -0.4331    4.8696 
  37.1429   12.0943   -0.4331    4.5611 
  37.2544   12.1090   -0.4331    4.8816 
  37.3343   12.1674   -0.4331    4.8835 
  37.3194   12.1570   -0.4331    4.8821 
  37.3405   12.2007   -0.4331    4.8815 
  37.4342   12.2847   -0.4331    4.8770 
  37.4350   12.2157   -0.4331    4.8807 
  37.4184   12.3361   -0.4331    4.8807 
  37.3192   12.3436   -0.4331    4.8800 
  37.4280   12.3621   -0.4331    4.8810 
  37.5430   12.3730   -0.4331    4.8806 
  37.5261   12.3763   -0.4331    4.8794 
  37.4976   12.3879   -0.4331    4.8796 
  37.4952   12.3925   -0.4331    4.8789 
  37.5359   12.3898   -0.4331    4.8798 
  37.5389   12.3753   -0.4331    4.8792 
  37.5396   12.3683   -0.4331    4.8748 
  37.5736   12.4007   -0.4331    4.8792 
  37.5722   12.3790   -0.4331    4.8791 
  37.5188   12.3629   -0.4331    4.8790 
  37.5271   12.3745   -0.4331    4.8744 
  37.4907   12.3244   -0.4331    4.8799 
  37.3519   12.2990   -0.4331    4.8788 
  37.2673   12.2744   -0.4331    4.8785 
  37.2616   12.3038   -0.4331    4.8783 
  37.1538   12.3073   -0.4331    4.8736 
  37.1409   12.3394   -0.4331    4.8781 
  37.4085   12.3677   -0.4331    4.8726 
  37.3009   12.3725   -0.4331    4.8766 
  37.4424   12.3984   -0.4331    4.8759 
  37.4996   12.4159   -0.4331    4.8721 
  37.4994   12.4063   -0.4331    4.8729 
  37.5493   12.3573   -0.4331    4.8772 
  37.2364   12.3580   -0.4331    4.8724 
  37.2498   12.3106   -0.4331    4.8779 
  36.9654   12.3354   -0.4331    4.8740 
  37.0343   12.3323   -0.4331    4.8736 
  37.1524   12.3290   -0.4331    4.8794 
  36.9873   12.3444   -0.4331    4.8796 
  37.2827   12.3375   -0.4331    4.8797 
  37.3202   12.3448   -0.4331    4.8801 
  37.3688   12.3827   -0.4331    4.8797 
  37.3620   12.3963   -0.4331    4.8798 
  37.2594   12.3640   -0.4331    4.8714 
  37.3908   12.3776   -0.4331    4.8721 
  37.4121   12.3716   -0.4331    4.8803 
  37.5007   12.3650   -0.4331    4.8745 
  37.5064   12.3668   -0.4331    4.8809 
  37.3992   12.3864   -0.4331    4.8778 
  37.4422   12.3895   -0.4331    4.8782 
  37.4936   12.4355   -0.4331    4.8784 
  37.5033   12.3914   -0.4331    4.8738 
  37.4877   12.3885   -0.4331    4.8780 
  37.3899   12.3802   -0.4331    4.8733 
  37.4022   12.3625   -0.4331    4.8779 
  37.4054   12.3599   -0.4331    4.8752 
  37.2315   12.3728   -0.4331    4.8812 
  37.2164   12.3685   -0.4331    4.8806 
  37.4215   12.4377   -0.4331    4.8799 
  37.2720   12.3930   -0.4331    4.8753 
  37.1297   12.3926   -0.4331    4.8825 
  37.1984   12.3698   -0.4331    4.8821 
  37.3578   12.3663   -0.4331    4.8744 
  37.2348   12.3611   -0.4331    4.8736 
  37.1383   12.3440   -0.4331    4.8782 
  37.1661   12.3620   -0.4331    4.8800 
  37.0484   12.4197   -0.4331    4.8798 
  36.7987   12.4098   -0.4331    4.8805 
  37.0896   12.3969   -0.4331    4.8802 
  37.4036   12.4722   -0.4331    4.8790 
  37.3429   12.4676   -0.4331    4.8808 
  37.0698   12.4381   -0.4331    4.8810 
  36.9028   12.4135   -0.4331    4.8802 
  36.9157   12.4116   -0.4331    4.8827 
  36.8142   12.4023   -0.4331    4.8790 
  36.7841   12.4267   -0.4331    4.8802 
  37.3138   12.4392   -0.4331    4.8801 
  37.0215   12.4354   -0.4331    4.8803 
  36.9793   12.3917   -0.4331    4.8788 
  36.6103   12.3896   -0.4331    4.8748 
  36.6788   12.3523   -0.4331    4.8786 
  36.5230   12.3466   -0.4331    4.8786 
  36.8019   12.3738   -0.4331    4.8740 
  37.0656   12.3755   -0.4331    4.8804 
  36.7330   12.3781   -0.4331    4.8746 
  36.7731   12.3711   -0.4331    4.8747 
  37.1295   12.3688   -0.4331    4.8762 
  37.1611   12.3817   -0.4331    4.8809 
  36.9287   12.3590   -0.4331    4.8807 
  36.6116   12.3186   -0.4331    4.8786 
  36.5798   12.3187   -0.4331    4.8802 
  36.5268   12.3241   -0.4331    4.8763 
  36.3371   12.2762   -0.4331    4.8790 
  36.6012   12.3305   -0.4331    4.8725 
  36.6756   12.3204   -0.4331    4.8770 
  36.8013   12.3263   -0.4331    4.8780 
  36.8520   12.3024   -0.4331    4.8728 
  36.8865   12.3061   -0.4331    4.8767 
  36.8920   12.3222   -0.4331    4.8735 
  36.9259   12.3120   -0.4331    4.8749 
  36.8022   12.3115   -0.4331    4.8792 
  36.8219   12.3064   -0.4331    4.8767 
  36.7667   12.3206   -0.4331    4.8743 
  36.9576   12.3325   -0.4331    4.8789 
  36.8589   12.3680   -0.4331    4.8730 
  36.9360   12.3487   -0.4331    4.8698 
  37.0406   12.3517   -0.4331    4.8775 
  37.0201   12.3630   -0.4331    4.8716 
  36.9805   12.3707   -0.4331    4.8728 
  37.0939   12.3836   -0.4331    4.8732 
  37.1604   12.3869   -0.4331    4.8766 
  36.6044   12.3833   -0.4331    4.8743 
  36.9492   12.3867   -0.4331    4.8782 
  37.0357   12.3854   -0.4331    4.8763 
  37.0475   12.3843   -0.4331    4.8765 
  37.0992   12.3939   -0.4331    4.8770 
  37.1557   12.3963   -0.4331    4.8714 
  36.9093   12.3983   -0.4331    4.8707 
  37.1890   12.3917   -0.4331    4.8737 
  37.1751   12.3982   -0.4331    4.8708 
  37.0392   12.4259   -0.4331    4.8748 
  37.0719   12.4304   -0.4331    4.8735 
  37.3850   12.4203   -0.4331    4.8741 
  37.3073   12.4182   -0.4331    4.8752 
  37.3086   12.4081   -0.4331    4.8763 
  37.2051   12.4151   -0.4331    4.8714 
  37.4290   12.4156   -0.4331    4.8756 
  37.3737   12.4123   -0.4331    4.8763 
  37.3689   12.4179   -0.4331    4.8735 
  37.4542   12.4129   -0.4331    4.8755 
  37.3440   12.4038   -0.4331    4.8755 
  37.4601   12.4133   -0.4331    4.8744 
  37.4167   12.4164   -0.4331    4.8751 
  37.4489   12.4084   -0.4331    4.8756 
  37.4658   12.4044   -0.4331    4.8767 
  37.4425   12.4090   -0.4331    4.8772 
  36.7578   12.4140   -0.4331    4.8761 
  37.3548   12.4041   -0.4331    4.8768 
  37.3895   12.3916   -0.4331    4.8740 
  36.9994   12.4269   -0.4331    4.8737 
  37.1841   12.4144   -0.4331    4.8734 
  37.3899   12.3978   -0.4331    4.8685 
  37.2834   12.4009   -0.4331    4.8756 
  37.3100   12.4113   -0.4331    4.8755 
  37.3807   12.4085   -0.4331    4.8704 
  37.3793   12.4049   -0.4331    4.8759 
  37.4445   12.4014   -0.4331    4.8754 
  37.1773   12.3719   -0.4331    4.8745 
  37.1376   12.4040   -0.4331    4.8741 
  37.3488   12.3995   -0.4331    4.8718 
  37.3451   12.4120   -0.4331    4.8740 
  37.2383   12.4250   -0.4331    4.8688 
  37.2576   12.4265   -0.4331    4.8739 
  37.2171   12.4232   -0.4331    4.8747 
  37.0988   12.4295   -0.4331    4.8740 
  37.1023   12.4307   -0.4331    4.8750 
  37.1243   12.4270   -0.4331    4.8691 
  37.2784   12.4127   -0.4331    4.8763 
  37.1335   12.4248   -0.4331    4.8742 
  37.1015   12.4057   -0.4331    4.8724 
  36.9672   12.4114   -0.4331    4.8748 
  37.2826   12.3981   -0.4331    4.8746 
  37.3708   12.4067   -0.4331    4.8707 
  37.1807   12.4210   -0.4331    4.8738 
  37.1911   12.4387   -0.4331    4.8783 
  36.8818   12.4128   -0.4331    4.8772 
  37.2036   12.4259   -0.4331    4.8782 
  37.1986   12.4274   -0.4331    4.8751 
  36.9513   12.4103   -0.4331    4.8738 
  37.1874   12.4052   -0.4331    4.8741 
  37.3293   12.4168   -0.4331    4.8717 
  37.3170   12.4194   -0.4331    4.8718 
  37.2601   12.4135   -0.4331    4.8771 
  37.2801   12.4002   -0.4331    4.8737 
  37.2281   12.3808   -0.4331    4.8744 
  37.0295   12.3728   -0.4331    4.8698 
  37.0630   12.3602   -0.4331    4.8728 
  37.1841   12.3662   -0.4331    4.8775 
  36.8549   12.3265   -0.4331    4.8758 
  37.2057   12.3683   -0.4331    4.8763 
  37.0260   12.3507   -0.4331    4.8742 
  37.0269   12.3638   -0.4331    4.8769 
  37.1595   12.3509   -0.4331    4.8765 
  37.2156   12.3428   -0.4331    4.8806 
  37.0841   12.3252   -0.4331    4.8798 
  36.9342   12.3162   -0.4331    4.8748 
  36.9118   12.3156   -0.4331    4.8757 
  37.1429   12.3101   -0.4331    4.8732 
  37.1424   12.2907   -0.4331    4.8737 
  37.1973   12.2909   -0.4331    4.8703 
  36.1119   12.3150   -0.4331    4.8761 
  36.5047   12.3306   -0.4331    4.8713 
  36.6593   12.3209   -0.4331    4.8699 
  36.8316   12.3040   -0.4331    4.8734 
  36.9045   12.2907   -0.4331    4.8726 
  36.8344   12.2943   -0.4331    4.8741 
  36.7961   12.3002   -0.4331    4.8710 
  36.7906   12.3069   -0.4331    4.8745 
  36.7085   12.2982   -0.4331    4.8762 
  36.7485   12.3008   -0.4331    4.8762 
  36.7690   12.2821   -0.4331    4.8683 
  36.6880   12.2874   -0.4331    4.8747 
  36.8220   12.2933   -0.4331    4.8744 
  36.9433   12.2835   -0.4331    4.8714 
  36.8309   12.2974   -0.4331    4.8768 
  36.5198   12.2877   -0.4331    4.8760 
  36.7083   12.2980   -0.4331    4.8728 
  36.7430   12.2875   -0.4331    4.8754 
  36.4541   12.2798   -0.4331    4.8732 
  36.4367   12.2742   -0.4331    4.8783 
  36.6882   12.2579   -0.4331    4.8776 
  36.7038   12.2447   -0.4331    4.8754 
  36.7556   12.2584   -0.4331    4.8774 
  36.8794   12.2275   -0.4331    4.8783 
  36.5799   12.2199   -0.4331    4.8769 
  36.6154   12.2107   -0.4331    4.8732 
  36.2733   12.2372   -0.4331    4.8762 
  36.6878   12.2196   -0.4331    4.8778 
  36.9014   12.2223   -0.4331    4.8806 
  36.8660   12.2299   -0.4331   -0.0201 
  36.8417   12.2168   -0.4331    4.8835 
  36.5548   12.2274   -0.4331   -0.0482 
  36.5859   12.2132   -0.4331   -0.0409 
  36.7576   12.2216   -0.4331    0.0449 
  36.7875   12.2124   -0.4331    0.0109 
  36.5404   12.2142   -0.4331    0.0953 
  36.7381   12.2290   -0.4331    4.8735 
  36.7591   12.2124   -0.4331    4.8733 
  36.6438   12.2443   -0.4331    4.8799 
  36.6533   12.2464   -0.4331    4.8765 
  36.9568   12.2098   -0.4331    4.8792 
  36.9872   12.2156   -0.4331    4.8740 
  36.9189   12.2288   -0.4331    4.8758 
  36.6591   12.2454   -0.4331    4.8778 
  36.7110   12.2559   -0.4331    4.8788 
  36.7603   12.2434   -0.4331    4.8804 
  36.8012   12.2332   -0.4331    4.8813 
  36.8885   12.2174   -0.4331    4.8797 
  36.9417   12.2154   -0.4331    4.8784 
  36.9191   12.2190   -0.4331    4.8725 
  36.7983   12.2088   -0.4331    4.8778 
  36.7969   12.2135   -0.4331    4.8781 
  36.8052   12.1955   -0.4331    4.8769 
  36.7575   12.1847   -0.4331    4.8723 
  36.8834   12.1686   -0.4331    4.8768 
  36.9395   12.1591   -0.4331    4.8750 
  36.9307   12.1541   -0.4331    4.8725 
  36.8976   12.1781   -0.4331    4.8720 
  36.8719   12.1840   -0.4331    4.8759 
  36.8296   12.2382   -0.4331    4.8764 
  36.9004   12.1754   -0.4331    4.8742 
  36.9329   12.1693   -0.4331    4.8798 
  36.9897   12.1612   -0.4331    4.8725 
  37.0024   12.1908   -0.4331    4.8770 
  36.9620   12.2172   -0.4331    4.8779 
  36.7778   12.3028   -0.4331    4.8739 
  36.9624   12.2677   -0.4331    4.8792 
  36.9091   12.2560   -0.4331    4.8738 
  36.8306   12.2950   -0.4331    4.8799 
  36.8992   12.2780   -0.4331    4.8804 
  37.0151   12.2925   -0.4331    4.8800 
  36.7773   12.3115   -0.4331    4.8749 
  36.8946   12.2814   -0.4331    4.8757 
  36.7610   12.2827   -0.4331    4.8808 
  36.7302   12.3170   -0.4331    4.8804 
  36.8969   12.3154   -0.4331    4.8810 
  36.6582   12.2967   -0.4331    4.8768 
  36.9731   12.2641   -0.4331    4.8882 
  36.7322   12.3419   -0.4331    4.8969 
  36.6270   12.3300   -0.4331    4.8718 
  36.8593   12.3131   -0.4331    4.8705 
  36.5728   12.3962   -0.4331    4.8685 
  36.9286   12.3154   -0.4331    4.8685 
  36.7663   12.3318   -0.4331    4.8698 
  36.8878   12.3433   -0.4331    4.8733 
  36.9879   12.3275   -0.4331    4.8744 
  36.9837   12.2814   -0.4331    4.8675 
  36.9444   12.3248   -0.4331    4.8723 
  36.9809   12.2959   -0.4331    4.8795 
  37.0726   12.2691   -0.4331    4.8702 
  37.0431   12.2679   -0.4331    4.8780 
  37.0125   12.2968   -0.4331    4.8792 
  37.0431   12.2729   -0.4331    4.8853 
  37.0221   12.3081   -0.4331    4.8789 
  36.9030   12.3430   -0.4331    4.8835 
  36.9146   12.3081   -0.4331    4.8752 
  36.8804   12.3080   -0.4331    4.8758 
  37.0035   12.2845   -0.4331    4.8824 
  37.0891   12.2943   -0.4331    4.8764 
  37.1475   12.2331   -0.4331    4.8815 
  37.1536   12.2585   -0.4331    4.8829 
  37.0878   12.2654   -0.4331    4.8810 
  36.8175   12.2983   -0.4331    4.8875 
  37.0337   12.3169   -0.4331    4.8846 
  36.8738   12.3644   -0.4331    4.8916 
  36.8310   12.3393   -0.4331    4.8815 
  36.8938   12.3060   -0.4331    4.8869 
  36.9529   12.3414   -0.4331    4.8860 
  36.8502   12.3775   -0.4331    4.8935 
  36.7469   12.3903   -0.4331    4.8903 
  36.5575   12.4562   -0.4331    4.8838 
  36.5891   12.3926   -0.4331    4.8804 
  36.7936   12.4156   -0.4331    4.8666 
  36.8203   12.4705   -0.4331    4.8782 
  36.6937   12.3861   -0.4331    4.8740 
  36.4081   12.3948   -0.4331    4.8660 
  36.7793   12.4312   -0.4331    4.8677 
  36.8812   12.3868   -0.4331    4.8705 
  36.9313   12.4249   -0.4331    4.8639 
  36.9220   12.4088   -0.4331    4.8672 
  36.8544   12.4535   -0.4331    4.8633 
  36.8065   12.4292   -0.4331    4.8612 
  36.6514   12.5291   -0.4331    4.8661 
  36.8535   12.4274   -0.4331    4.8642 
  36.6048   12.3718   -0.4331    4.8644 
  36.6823   12.4312   -0.4331    4.8590 
  37.0070   12.3962   -0.4331    4.8634 
  37.0498   12.4067   -0.4331    4.8649 
  37.0736   12.3322   -0.4331    4.8651 
  36.7267   12.4196   -0.4331    4.8672 
  36.9807   12.4068   -0.4331    4.8660 
  37.0268   12.3338   -0.4331    4.8668 
  37.0825   12.2833   -0.4331    4.8604 
  37.0879   12.2595   -0.4331    4.8657 
  37.0743   12.2784   -0.4331    4.8619 
  37.0289   12.3106   -0.4331    4.8660 
  36.9683   12.2844   -0.4331    4.8598 
  37.0551   12.3234   -0.4331    4.8670 
  37.0675   12.3465   -0.4331    4.8689 
  36.9821   12.3273   -0.4331    4.8682 
  36.8995   12.3371   -0.4331    4.8614 
  36.9096   12.4015   -0.4331    4.8509 
  36.6951   12.4158   -0.4331    4.8610 
  36.4911   12.3425   -0.4331    4.8585 
  36.7490   12.3945   -0.4331    4.8601 
  36.1403   12.4563   -0.4331    4.8581 
  36.1111   12.4701   -0.4331    4.8577 
  36.1908   12.4606   -0.4331    4.8590 
  36.2959   12.4704   -0.4331    4.8527 
  36.3297   12.4785   -0.4331    4.8557 
  36.4174   12.4587   -0.4331    4.8602 
  36.3102   12.4490   -0.4331    4.8560 
  36.7476   12.3426   -0.4331    4.8605 
  36.4366   12.3540   -0.4331    4.8622 
  36.1468   12.4715   -0.4331    4.8566 
  36.1637   12.4769   -0.4331    4.8579 
  36.3251   12.3927   -0.4331    4.8537 
  35.5625   12.4961   -0.4331    4.8568 
  36.4059   12.4155   -0.4331    4.8613 
  35.4054   12.5027   -0.4331    4.8500 
  36.3940   12.3344   -0.4331    4.8499 
  35.3566   12.4575   -0.4331    4.8633 
  34.9024   12.4815   -0.4331    4.8610 
  33.8031   12.4563   -0.4331    4.8559 
  34.7575   12.4585   -0.4331    4.8564 
  36.4860   12.4779   -0.4331    4.8310 
  36.6907   12.3571   -0.4331    4.8379 
  36.5292   12.4353   -0.4331    4.8344 
  34.0530   12.4750   -0.4331    4.8585 
  36.0983   12.4281   -0.4331    4.8373 
  32.3645   12.5427   -0.4331    4.8458 
  32.9729   12.5624   -0.4331    4.8461 
  35.3942   12.4784   -0.4331    4.8224 
  34.0811   12.4683   -0.4331    4.8158 
  35.3292   12.5553   -0.4331    4.8208 
  35.3708   12.5212   -0.4331    4.8238 
  33.5279   12.5601   -0.4331    4.8176 
  34.4250   12.5608   -0.4331    4.8241 
  33.6164   12.5860   -0.4331    4.8075 
  33.9763   12.5716   -0.4331    4.8671 
  34.0022   12.5597   -0.4331    4.8810 
  34.8933   12.5426   -0.4331    4.8756 
  32.5372   12.5631   -0.4331    4.8763 
  32.7252   12.5643   -0.4331    4.9457 
  32.8798   12.5730   -0.4331    4.8675 
  31.7448   12.5788   -0.4331    4.8631 
  31.3207   12.5789   -0.4331    4.8720 
  32.3357   12.5503   -0.4331    4.8556 
  32.0134   12.4897   -0.4331    4.8692 
  32.1206   12.5275   -0.4331    4.8690 
  34.8700   12.4070   -0.4331    4.8742 
  33.4948   12.4501   -0.4331    4.8741 
  32.4220   12.5070   -0.4331    4.8775 
  31.5191   12.5434   -0.4331    4.8679 
  32.9701   12.4730   -0.4331    4.8755 
  33.8910   12.4246   -0.4331    4.8748 
  35.3810   12.3758   -0.4331    4.8743 
  31.3964   12.4843   -0.4331    4.8711 
  35.6817   12.3917   -0.4331    4.8708 
  24.8019   12.2781   -0.4331    4.8728 
  32.7672   12.4343   -0.4331    4.8697 
  19.5487   12.0802   -0.4331    4.8754 
  31.5147   12.3956   -0.4331    4.8677 
  23.1601   12.0970   -0.4331    4.8704 
  30.0140   12.2957   -0.4331    4.8686 
  30.0856   12.4474   -0.4331    4.8707 
  31.9867   12.4600   -0.4331    4.8773 
  33.6266   12.4650   -0.4331    4.8819 
  29.5873   12.4102   -0.4331    4.8727 
  33.4587   12.4295   -0.4331    4.8783 
  32.5994   12.4500   -0.4331    4.8776 
  28.6042   12.4152   -0.4331    4.8805 
  29.8189   12.3732   -0.4331    4.8796 
  27.6477   12.1728   -0.4331    4.8760 
  29.8308   12.3780   -0.4331    4.8777 
  27.0244   12.2697   -0.4331    4.8792 
  28.3687   12.2752   -0.4331    4.8742 
  26.6372   12.2210   -0.4331    4.8808 
  29.8820   12.3628   -0.4331    4.8794 
  28.2046   12.4053   -0.4331    4.8713 
  29.3241   12.4450   -0.4331    4.8787 
  29.5919   12.3064   -0.4331    4.8799 
  29.0103   12.3602   -0.4331    4.8703 
  28.4080   12.3361   -0.4331    4.8783 
  30.7007   12.4359   -0.4331    4.8781 
  31.3905   12.4001   -0.4331    4.8797 
  24.8467   12.1498   -0.4331    4.8741 
  29.8423   12.3542   -0.4331    4.8766 
  24.5635   12.3379   -0.4331    4.8789 
  24.0639   12.1833   -0.4331    4.8774 
  26.3636   12.3501   -0.4331    4.8798 
  25.1758   12.1958   -0.4331    4.8785 
  26.2469   12.2512   -0.4331    4.8849 
  27.3455   12.2112   -0.4331    4.8848 
  29.1228   12.4267   -0.4331    4.8848 
  29.9449   12.4172   -0.4331    4.8839 
  24.9662   12.1478   -0.4331    4.8824 
  28.7144   12.2512   -0.4331    4.8856 
  23.5799   12.0260   -0.4331    4.8800 
  28.5302   12.2967   -0.4331    4.8812 
  19.7499   11.7380   -0.4331    4.8785 
  28.1292   12.1034   -0.4331    4.8927 
  21.4240   11.8325   -0.4331    4.8894 
  22.4659   12.0265   -0.4331    4.8875 
  24.4094   11.9604   -0.4331    4.8845 
  30.2790   12.3302   -0.4331    4.8866 
  29.0486   12.1759   -0.4331    4.8912 
  30.5818   12.3323   -0.4331    4.8928 
